URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
M4_1792;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1793;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1794;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1795;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1796;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1797;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1798;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1799;101;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1800;101;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1801;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1802;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1803;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1804;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1805;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1806;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1807;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1808;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1809;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1810;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1811;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1812;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1813;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1814;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1815;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1816;102;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1817;49;9;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;1/12/2003 0:00;20/01/2016 0:00;bestwesternalfaaeropuerto.com
M4_1818;49;8;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1819;95;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1820;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1821;96;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1822;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1823;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1824;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1825;96;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1826;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1827;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1828;135;19;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1829;135;19;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1830;135;19;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1831;43;7;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1832;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1833;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1834;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1835;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1836;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1837;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1838;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1839;97;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1840;97;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1841;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1842;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1843;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1844;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1845;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1846;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1847;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1848;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1849;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1850;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1851;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1852;98;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1853;54;9;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1854;112;20;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1855;113;20;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1856;113;20;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1857;284;17;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1858;145;26;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1859;292;18;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1860;174;31;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1861;134;23;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1862;66;11;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1863;268;16;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1864;268;16;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1865;53;9;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1866;45;8;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AZ;30/05/2006 0:00;20/01/2016 0:00;bestwesternhotelsalobrena.com
M4_1867;38;10;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1868;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1869;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1870;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1871;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1872;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1873;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1874;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1875;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1876;84;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1877;112;23;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1878;144;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1879;210;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1880;97;20;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1881;118;21;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1882;162;29;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1883;161;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1884;147;30;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1885;136;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1886;138;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1887;96;21;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1888;85;19;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1889;138;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1890;140;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1891;136;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1892;141;28;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1893;176;34;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1894;254;20;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1895;33;10;ISO-8859-1;Apache;None;None;None;None;None;None;knaul-beyer.de
M4_1896;48;10;ISO-8859-1;Apache;None;1654;None;None;None;None;feuerwehr-moellbergen.de
M4_1897;34;8;iso-8859-1;Apache;None;418;FR;None;19/01/2017 0:00;9/02/2017 0:00;jasquaniel.com
M4_1898;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1899;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1900;85;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1901;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1902;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1903;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1904;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1905;103;22;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1906;103;22;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1907;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1908;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1909;86;19;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1910;104;22;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1911;111;22;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1912;115;22;utf-8;Apache;no-cache;None;None;None;None;None;maler-graszk.de
M4_1913;36;8;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1914;50;9;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1915;39;9;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1916;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1917;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1918;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1919;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1920;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1921;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1922;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1923;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1924;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1925;76;11;ISO-8859-1;nginx;None;1039;None;None;None;None;michaelgoczol.de
M4_1926;87;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1927;87;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1928;87;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1929;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1930;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1931;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1932;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1933;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1934;141;29;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1935;208;18;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1936;142;29;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1937;208;17;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1938;88;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1939;204;18;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1940;89;19;utf-8;Apache;no-cache;None;None;None;None;None;stefan-kusterer.de
M4_1941;46;10;iso-8859-1;Apache;None;486;None;None;None;None;tischlerei-heubrock.de
M4_1942;86;18;UTF-8;Apache/2.2.22 (Debian);None;7631;None;None;None;None;vfleberstadt.de
M4_1943;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1944;91;18;UTF-8;Apache/2.2.22 (Debian);None;7636;None;None;None;None;vfleberstadt.de
M4_1945;86;18;UTF-8;Apache/2.2.22 (Debian);None;7631;None;None;None;None;vfleberstadt.de
M4_1946;86;18;UTF-8;Apache/2.2.22 (Debian);None;7631;None;None;None;None;vfleberstadt.de
M4_1947;87;18;UTF-8;Apache/2.2.22 (Debian);None;7633;None;None;None;None;vfleberstadt.de
M4_1948;86;18;UTF-8;Apache/2.2.22 (Debian);None;7633;None;None;None;None;vfleberstadt.de
M4_1949;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1950;86;18;UTF-8;Apache/2.2.22 (Debian);None;7633;None;None;None;None;vfleberstadt.de
M4_1951;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1952;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1953;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1954;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1955;86;18;UTF-8;Apache/2.2.22 (Debian);None;7632;None;None;None;None;vfleberstadt.de
M4_1956;88;16;UTF-8;Apache/2.2.22 (Debian);None;7637;None;None;None;None;vfleberstadt.de
M4_1957;82;16;UTF-8;Apache/2.2.22 (Debian);None;7629;None;None;None;None;vfleberstadt.de
M4_1958;86;18;UTF-8;Apache/2.2.22 (Debian);None;7633;None;None;None;None;vfleberstadt.de
M4_1959;65;14;UTF-8;Apache/2.2.22 (Debian);None;7624;None;None;None;None;vfleberstadt.de
M4_1960;66;14;UTF-8;Apache/2.2.22 (Debian);None;7624;None;None;None;None;vfleberstadt.de
M4_1961;68;14;UTF-8;Apache/2.2.22 (Debian);None;7626;None;None;None;None;vfleberstadt.de
M4_1962;136;25;UTF-8;Apache/2.2.22 (Debian);None;7675;None;None;None;None;vfleberstadt.de
M4_1963;225;18;UTF-8;Apache/2.2.22 (Debian);None;7776;None;None;None;None;vfleberstadt.de
M4_1964;143;26;UTF-8;Apache/2.2.22 (Debian);None;7681;None;None;None;None;vfleberstadt.de
M4_1965;233;17;UTF-8;Apache/2.2.22 (Debian);None;7783;None;None;None;None;vfleberstadt.de
M4_1966;134;26;UTF-8;Apache/2.2.22 (Debian);None;7673;None;None;None;None;vfleberstadt.de
M4_1967;221;17;UTF-8;Apache/2.2.22 (Debian);None;7770;None;None;None;None;vfleberstadt.de
M4_1968;145;27;UTF-8;Apache/2.2.22 (Debian);None;7682;None;None;None;None;vfleberstadt.de
M4_1969;237;18;UTF-8;Apache/2.2.22 (Debian);None;7786;None;None;None;None;vfleberstadt.de
M4_1970;144;27;UTF-8;Apache/2.2.22 (Debian);None;7679;None;None;None;None;vfleberstadt.de
M4_1971;233;16;UTF-8;Apache/2.2.22 (Debian);None;7781;None;None;None;None;vfleberstadt.de
M4_1972;51;11;UTF-8;Apache/2.2.22 (Debian);None;7613;None;None;None;None;vfleberstadt.de
M4_1973;52;11;UTF-8;Apache/2.2.22 (Debian);None;7614;None;None;None;None;vfleberstadt.de
M4_1974;52;11;UTF-8;Apache/2.2.22 (Debian);None;7614;None;None;None;None;vfleberstadt.de
M4_1975;52;11;UTF-8;Apache/2.2.22 (Debian);None;7614;None;None;None;None;vfleberstadt.de
