URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
B0_24292;85;14;UTF-8;nginx/1.10.3;None;442;None;None;30/04/2016 0:00;23/03/2017 0:00;tvshowsonline24.com
B0_24293;52;9;ISO-8859-1;Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_jk/1.2.40 mod_bwlimited/1.4;max-age=5;4980;None;None;13/02/2007 0:00;21/01/2017 0:00;newstrackindia.com
B0_24294;86;17;UTF-8;nginx/0.8.55;None;None;CA;ON;27/05/2006 0:00;8/08/2015 0:00;firstshowing.net
B0_24295;62;13;ISO-8859-1;Apache-Coyote/1.1;None;None;US;OH;2/05/1996 0:00;4/04/2017 0:00;ohio.com
B0_24296;42;7;UTF-8;nginx;no-cache, must-revalidate, max-age=60;None;US;CA;3/03/2000 0:00;12/01/2017 0:00;wordpress.com
B0_24297;52;10;UTF-8;Apache/2.4.6 (CentOS) PHP/5.4.16;None;None;None;None;5/11/1997 0:00;14/04/2015 0:00;musicstack.com
B0_24298;95;14;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;11269;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_24300;23;6;iso-8859-1;Apache;None;263;None;None;9/03/2009 0:00;8/01/2014 0:00;suecarette.com
B0_24301;29;8;UTF-8;nginx;max-age=600;None;None;None;b;27/07/2015 0:00;telegraph.co.uk
B0_24302;43;9;UTF-8;nginx;None;None;None;None;30/11/2006 0:00;17/04/2015 0:00;lyricsmode.com
B0_24304;38;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;9/01/2006 0:00;8/01/2016 0:00;leroycolbert.com
B0_24305;69;15;UTF-8;Apache;None;None;None;None;None;None;ucf.edu
B0_24306;32;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_24307;59;13;UTF-8;mw2184.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_24308;80;15;ISO-8859-1;Microsoft-IIS/7.5;private;34990;US;WI;12/08/1998 0:00;13/04/2017 0:00;powersportsnetwork.com
B0_24309;75;12;ISO-8859-1;AmazonS3;None;735;US;VA;2/01/1999 5:00;29/12/2016 6:28;dmoz.org
B0_24310;33;9;ISO-8859-1;nginx;None;None;None;None;10/11/2000 0:00;17/07/2015 0:00;sju.ca
B0_24311;66;10;UTF-8;ATS;None;None;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_24312;39;10;utf-8;ATS;None;620;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_24313;82;17;us-ascii;Microsoft-HTTPAPI/2.0;None;None;US;NY;2/01/1996 0:00;30/11/2015 0:00;sj-r.com
B0_24314;37;8;ISO-8859-1;Apache/2.4.12 (Unix) OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 FrontPage/5.0.2.2635 mod_fcgid/2.3.9;None;None;None;None;6/05/1998 0:00;27/03/2016 0:00;arenamaps.com
B0_24315;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24316;56;9;iso-8859-1;Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9;None;343;None;None;15/11/1998 0:00;23/12/2011 0:00;politicalgraveyard.com
B0_24317;45;9;ISO-8859-1;None;no-cache;674;None;None;28/11/1999 0:00;9/09/2013 0:00;pipl.com
B0_24318;58;12;UTF-8;Apache/2.2.16 (Debian);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;24/03/2005 0:00;25/03/2016 0:00;itdistri.com
B0_24320;130;24;ISO-8859-1;nginx/1.8.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;23/01/2000 0:00;23/01/2017 0:00;harunyahya.com
B0_24321;42;9;UTF-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;AU;NEW SOUTH WALES;14/04/2008 0:00;14/04/2017 0:00;checkonsite.com
B0_24322;76;13;utf-8;nginx;None;None;US;ga;5/04/1996 0:00;30/03/2016 0:00;yellowpages.com
B0_24323;67;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;OH;14/03/2000 0:00;10/03/2017 0:00;nationalregisterofhistoricplaces.com
B0_24324;33;8;us-ascii;Microsoft-IIS/7.5;None;324;None;None;11/03/2003 0:00;22/04/2017 0:00;bestuff.com
B0_24325;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24326;34;7;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;MO;19/04/1996 0:00;10/03/2016 0:00;crowncenter.com
B0_24327;25;6;UTF-8;None;no-cache;None;US;AR;20/10/2009 0:00;4/03/2017 0:00;juneaudental.com
B0_24329;21;6;us-ascii;Microsoft-IIS/7.5;None;324;None;None;21/12/2012 0:00;22/12/2016 0:00;bobsykes.net
B0_24331;39;9;us-ascii;cloudflare-nginx;"no-cache=""set-cookie""";None;AU;NSW;1/05/2003 0:00;16/04/2017 0:00;hotfrog.com
B0_24333;39;8;ISO-8859-1;Apache;None;None;None;None;26/04/2005 0:00;21/01/2015 0:00;siteslike.com
B0_24334;59;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;allstarpics.net
B0_24335;88;16;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;7427;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_24336;62;11;utf-8;Apache/2.4.16 (Ubuntu);store, no-cache, must-revalidate, post-check=0, pre-check=0;5892;None;None;22/09/2002 0:00;22/09/2016 0:00;justia.com
B0_24338;68;12;None;None;None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_24339;54;10;us-ascii;Microsoft-IIS/7.5;None;324;None;None;22/01/1997 0:00;24/01/2017 0:00;thegazette.com
B0_24340;26;7;UTF-8;nginx;max-age=30, public, s-maxage=60;44454;GB;None;1/11/1994 0:00;5/04/2017 0:00;itv.com
B0_24341;80;18;iso-8859-1;Apache;None;None;None;None;16/05/1995 0:00;21/10/2016 0:00;ancestry.com
B0_24342;38;8;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;44415;CA;ON;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_24343;40;6;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;None;None;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24344;24;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;23/08/1994 0:00;19/02/2010 0:00;bookmasters.com
B0_24345;61;11;UTF-8;None;no-store, no-cache, must-revalidate, no-cache, private;None;US;WA;1/06/2001 0:00;17/05/2016 0:00;enotes.com
B0_24347;54;8;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;48435;CA;ON;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_24348;65;13;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_24349;53;10;UTF-8;None;no-cache;None;GB;London;9/09/1998 0:00;22/02/2017 0:00;timeout.com
B0_24350;48;8;ISO-8859-1;Apache;None;1255;None;None;22/11/2003 0:00;1/09/2014 0:00;gymnasticsresults.com
B0_24351;51;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CA;21/11/2008 0:00;22/12/2011 0:00;auctivacommerce.com
B0_24352;25;6;UTF-8;None;None;None;Belgium;None;13/08/2007 0:00;22/02/2017 0:00;hotelsbruges.net
B0_24353;53;11;utf-8;Apache/2.2.15 (CentOS);private, max-age=0, must-revalidate;23548;None;None;30/01/1996 0:00;1/02/2017 0:00;tributes.com
B0_24354;40;9;UTF-8;mw2198.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_24355;50;10;UTF-8;Apache;no-cache, no-store, max-age=0, must-revalidate;None;AU;Queensland;29/11/2003 0:00;18/04/2017 0:00;stargate-sg1-solutions.com
B0_24356;25;6;iso-8859-1;Apache/2;None;345;US;FL;10/03/1999 5:00;3/03/2016 13:55;unitybaptist.org
B0_24357;92;15;UTF-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;2304;US;WA;22/04/2007 7:12;22/04/2017 10:21;wikibin.org
B0_24359;35;6;iso-8859-1;Apache;None;None;US;CA;9/04/2007 0:00;8/11/2016 0:00;indulgencechocolatiers.com
B0_24360;37;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;9359;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_24361;27;6;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24362;39;9;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24363;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24364;93;15;utf-8;Microsoft-IIS/8.5;private;11127;None;None;None;None;qc.ca
B0_24365;52;10;ISO-8859-1;Play;no-cache, no-store;2119;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_24366;64;7;utf-8;Apache/2.2.25 (Unix) mod_ssl/2.2.25 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;WA;12/04/2004 0:00;2/03/2017 0:00;nachtkabarett.com
B0_24368;38;7;ISO-8859-1;None;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;120;None;None;None;None;bobbinheadcycleclassic.com.au
B0_24370;60;10;ISO-8859-1;nginx/1.6.3;no-store, no-cache, must-revalidate;None;US;WA;1/04/2005 12:36;26/04/2017 10:18;tvtropes.org
B0_24371;33;7;UTF-8;nginx;max-age=1, public;None;None;None;None;None;shadownet.ro
B0_24372;61;9;UTF-8;Apache/2.4;None;8815;None;None;28/02/2003 0:00;6/01/2016 0:00;richmondstrikers.com
B0_24373;52;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;TX;7/02/1996 5:00;6/02/2017 17:09;koreanwar.org
B0_24374;102;16;utf-8;ATS;None;742;None;None;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_24375;58;11;utf-8;nginx/1.10.0 (Ubuntu);private;None;None;None;25/09/1994 0:00;8/09/2016 0:00;pollstar.com
B0_24376;17;6;ISO-8859-1;nginx;None;57;None;None;None;None;axium.ro
B0_24379;36;7;utf-8;Apache/2.2.31 (Amazon);private, must-revalidate, max-age=0;None;US;NY;28/06/2004 0:00;12/04/2017 0:00;wikitree.com
B0_24380;39;7;utf-8;nginx/1.10.0 (Ubuntu);max-age=0, private, must-revalidate;None;DK;None;7/06/1996 0:00;10/05/2016 0:00;virtualmanager.com
B0_24381;58;11;utf-8;nginx;"no-cache=""set-cookie, set-cookie2""";44950;US;MD;5/01/1993 0:00;28/03/2014 0:00;marriott.com
B0_24382;71;16;UTF-8;Apache;no-cache;18122;US;NY;18/01/1994 0:00;21/10/2016 0:00;nytimes.com
B0_24383;103;16;ISO-8859-1;Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;6545;None;None;27/06/2005 0:00;1/11/2016 0:00;condoreports.com
B0_24384;95;18;ISO-8859-1;cloudflare-nginx;no-cache, must-revalidate, private;None;None;None;12/03/2004 0:00;17/04/2017 0:00;dairylandpeach.com
B0_24385;53;11;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1514;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_24386;88;15;utf-8;Microsoft-IIS/8.5;no-cache;None;CA;ON;4/04/1999 0:00;5/03/2017 0:00;leaderpost.com
B0_24387;38;9;ISO-8859-1;Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8e-fips-rhel5;None;4398;None;None;28/10/1999 0:00;29/08/2016 0:00;radio-locator.com
B0_24388;44;11;ISO-8859-1;Microsoft-IIS/7.0;None;1245;None;None;25/09/1995 0:00;5/09/2012 0:00;aeros.com
B0_24390;53;10;utf-8;nginx + Phusion Passenger;no-cache;None;US;FL;3/06/2000 0:00;5/05/2016 0:00;uslsoccer.com
B0_24391;41;7;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_24392;56;10;UTF-8;LiteSpeed;None;6494;DE;NRW;11/10/2003 10:18;9/11/2016 9:54;celebstation.org
B0_24393;35;7;UTF-8;Apache/2.2.15 (CentOS);max-age=0;None;LU;None;24/09/2004 5:48;10/04/2015 20:45;lazygirls.info
B0_24394;39;9;utf-8;nginx/1.8.1;public, max-age=60;None;US;NY;18/10/1994 0:00;6/10/2016 0:00;nhl.com
B0_24395;54;11;utf-8;Google Frontend;must_revalidate, public, max-age=3600;40723;US;CA;3/10/2003 0:00;1/09/2016 0:00;freebase.com
B0_24396;48;8;UTF-8;Apache;no-cache;449;US;FL;5/11/1997 5:00;4/11/2014 4:27;impcourt.org
B0_24397;52;10;utf-8;fs2;None;379;None;None;27/03/1995 0:00;27/01/2015 0:00;nydailynews.com
B0_24399;57;13;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;43671;None;None;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_24400;78;13;UTF-8;nginx;private;20528;SC;Mahe;8/04/2006 23:29;9/04/2017 1:46;planetsuzy.org
B0_24401;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24402;42;11;UTF-8;mw2231.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_24403;76;23;UTF-8;Apache-Coyote/1.1;None;None;BB;NA;24/07/2000 16:24;25/07/2016 1:21;canlii.org
B0_24404;20;6;utf-8;nginx;None;None;None;None;10/04/2005 0:00;5/05/2015 0:00;svsound.com
B0_24405;117;19;UTF-8;cloudflare-nginx;public, max-age=1800;None;None;None;27/01/2011 0:00;12/06/2015 0:00;thegatewaypundit.com
B0_24407;40;7;utf-8;Apache/2.4.10 (Debian);public, max-age=0;None;SE;None;6/03/1996 5:00;28/10/2013 10:54;independentliving.org
B0_24408;29;7;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_24409;76;16;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;18/10/2000 0:00;16/01/2017 0:00;gc.ca
B0_24410;61;11;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_24411;72;12;utf-8;Apache;max-age=21;15495;US;NY;29/07/1996 0:00;26/06/2016 0:00;jaguars.com
B0_24412;41;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CA;11/03/1998 5:00;9/01/2017 10:01;musiccenter.org
B0_24413;69;12;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1492;US;Ohio;26/05/1998 0:00;4/05/2016 0:00;ecnext.com
B0_24414;58;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24415;46;8;ISO-8859-1;Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.36;None;None;None;None;1/08/2006 0:00;26/06/2016 0:00;montrealkiosk.com
B0_24416;60;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;WA;29/09/2010 0:00;31/08/2016 0:00;texansinthecivilwar.com
B0_24417;77;12;utf-8;Apache/2.4.6 (CentOS);None;10967;None;None;8/03/2003 0:00;22/02/2017 0:00;pokerlistings.com
B0_24418;50;10;UTF-8;mw2105.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;13272;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_24420;19;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;23/09/1998 0:00;24/07/2016 0:00;viejas.com
B0_24421;45;10;iso-8859-1;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9;None;2253;None;None;13/04/2005 0:00;20/03/2017 0:00;cars-directory.net
B0_24422;42;7;UTF-8;Apache;no-cache, must-revalidate, max-age=0;None;PA;PANAMA;11/08/2004 0:00;27/07/2016 0:00;daretobefabulous.com
B0_24423;39;8;ISO-8859-1;nginx/1.8.1;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;nj;24/06/2003 0:00;22/08/2016 0:00;flixster.com
B0_24424;34;6;UTF-8;Apache/2.2.22 (Debian);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;8770;AU;Queensland;28/12/2007 0:00;17/04/2017 0:00;graciebarrabirmingham.com
B0_24425;34;7;us-ascii;None;None;324;US;FL;21/04/2002 0:00;23/03/2017 0:00;hometownlocator.com
B0_24426;37;7;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;PA;26/11/2000 3:33;27/11/2016 1:32;flyingdreams.org
B0_24427;36;7;UTF-8;cloudflare-nginx;None;None;None;None;14/02/2006 0:00;14/04/2015 0:00;podbean.com
B0_24428;35;9;utf-8;None;None;19083;US;CA;29/05/1996 0:00;26/04/2016 0:00;tv.com
B0_24429;59;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24430;29;6;utf-8;None;no-cache;None;None;None;22/02/1996 0:00;16/01/2015 0:00;myspace.com
B0_24431;56;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24432;53;10;UTF-8;Apache;None;679;None;None;None;None;unc.edu
B0_24433;57;10;utf-8;Apache/2.2.15 (CentOS);private, max-age=0, must-revalidate;20018;None;None;30/01/1996 0:00;1/02/2017 0:00;tributes.com
B0_24434;29;6;UTF-8;Apache/2.4.25 (Debian);private;195;CZ;None;17/08/2016 0:00;17/08/2016 0:00;classifiedquebec.com
B0_24436;170;26;iso-8859-1;Apache;None;253;None;None;20/09/2010 0:00;24/04/2015 0:00;worldpropertychannel.com
B0_24438;55;8;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_24439;67;12;ISO-8859-1;Apache;None;None;US;UT;16/05/1995 0:00;21/10/2016 0:00;ancestry.com
B0_24441;65;14;UTF-8;Apache;None;3042;US;CA;20/10/1998 0:00;4/12/2013 0:00;ask.com
B0_24442;49;9;ISO-8859-1;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0, public;1923;None;None;13/01/2003 0:00;23/09/2016 0:00;welcomeargentina.com
B0_24443;26;7;utf-8;Apache/2.4.9 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;no-cache, must-revalidate;None;None;None;None;None;hnu.edu
B0_24444;91;15;utf-8;None;private;39957;None;None;1/02/1994 0:00;28/04/2016 0:00;legacy.com
B0_24445;61;10;ISO-8859-1;Apache/2.4.18 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9;None;None;None;None;15/03/2000 0:00;16/03/2017 0:00;olivetreegenealogy.com
B0_24446;51;11;utf-8;Apache;private;15312;None;None;21/07/1999 0:00;22/05/2015 0:00;trailspace.com
B0_24447;51;10;UTF-8;mw2109.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_24448;77;12;UTF-8;Apache-Coyote/1.1;"no-cache=""set-cookie""";19070;None;None;9/01/2007 0:00;30/04/2013 0:00;worthpoint.com
B0_24449;39;9;utf-8;YouTubeFrontEnd;no-cache;None;None;None;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24450;39;9;utf-8;ATS;None;620;None;None;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_24451;60;10;iso-8859-1;Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9;None;350;CA;MB;17/07/2000 0:00;24/02/2016 0:00;adigitaldreamer.com
B0_24452;71;14;utf8;nginx/1.12.0;None;None;US;MA;3/12/2000 0:00;6/11/2015 0:00;sports-reference.com
B0_24453;46;8;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_24454;35;7;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;1/04/2008 0:00;2/03/2017 0:00;pastellists.com
B0_24455;38;8;utf-8;nginx;no-cache, no-store;None;US;ga;5/04/1996 0:00;30/03/2016 0:00;yellowpages.com
B0_24457;99;16;utf-8;Apache-Coyote/1.1;public, max-age=300, s-maxage=300;None;None;None;22/11/2004 0:00;14/09/2015 0:00;thetimes-tribune.com
B0_24459;48;8;utf-8;nginx/1.1.19;max-age=0, private, must-revalidate;None;None;None;9/12/1996 0:00;9/10/2015 0:00;spoke.com
B0_24460;26;6;ISO-8859-1;cloudflare-nginx;public, max-age=60;599;None;None;16/09/1999 0:00;24/09/2015 0:00;thegolfersden.com
B0_24461;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24462;87;14;UTF-8;Microsoft-IIS/7.5;None;8729;None;None;6/01/1998 0:00;26/10/2016 0:00;sanzospecialties.com
B0_24463;39;9;UTF-8;Apache/2.2.15 (Red Hat);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;None;None;apu.edu
B0_24464;59;12;UTF-8;Apache;None;7028;None;None;28/03/1996 0:00;14/06/2013 0:00;filmcritic.com
B0_24466;40;9;UTF-8;Apache-Coyote/1.1;max-age=900, public;None;None;None;14/05/1999 0:00;28/06/2016 0:00;rottentomatoes.com
B0_24467;40;8;UTF-8;cloudflare-nginx;public, max-age=2400;None;None;None;5/08/2007 0:00;12/10/2016 0:00;traileraddict.com
B0_24468;85;14;ISO-8859-1;Apache/2.2.22;None;19248;None;None;12/12/2001 0:00;1/12/2016 0:00;phrasebase.com
B0_24469;41;6;iso-8859-1;Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;None;329;None;None;30/07/2013 0:00;1/03/2017 0:00;publicsafetycomputerservices.com
B0_24470;33;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;9/11/1998 0:00;9/09/2016 0:00;net-model.com
B0_24471;60;13;utf-8;nginx/1.7.10;None;20861;US;CA;16/11/1998 0:00;3/03/2017 0:00;ehow.com
B0_24472;76;15;us-ascii;Microsoft-IIS/7.5;None;324;None;None;1/07/2008 0:00;30/06/2015 0:00;disneydreaming.com
B0_24473;53;10;UTF-8;nginx;s-maxage=18000, must-revalidate, max-age=0;71052;US;Wisconsin;21/05/2007 21:12;27/03/2014 15:06;ballotpedia.org
B0_24474;36;9;utf-8;nginx/1.1.19;max-age=0, private, must-revalidate;None;None;None;9/12/1996 0:00;9/10/2015 0:00;spoke.com
B0_24475;43;9;ISO-8859-1;nginx/1.12.0;None;None;CA;Alberta;16/09/2006 16:49;19/09/2016 17:57;citizendia.org
B0_24476;55;9;us-ascii;Microsoft-IIS/7.5;None;324;None;None;17/11/2006 0:00;31/03/2016 0:00;docstoc.com
B0_24477;40;8;utf-8;cloudflare-nginx;public, max-age=900;None;US;Arizona;27/06/2007 22:27;11/01/2017 13:53;baseballhall.org
B0_24478;72;13;None;Microsoft-IIS/8.5;None;0;None;None;9/08/1999 0:00;30/10/2015 0:00;gocreighton.com
B0_24479;65;11;utf-8;Microsoft-IIS/7.5;private;72697;US;FL;7/06/1999 0:00;12/01/2017 0:00;americanmemorabilia.com
B0_24480;44;9;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;8401;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_24481;90;15;ISO-8859-1;nginx/1.8.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;6/05/2006 0:00;8/05/2016 0:00;picarena.com
B0_24482;49;9;ISO-8859-1;Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3;None;3813;US;IL;12/12/1990 0:00;8/06/2015 0:00;latimes.com
B0_24483;53;10;ISO-8859-1;Apache/2.0.64 (Unix) mod_ssl/2.0.64 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.8;None;None;IN;Gujarat;21/07/2009 0:00;22/01/2017 0:00;askbiography.com
B0_24484;36;7;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_24485;54;10;utf-8;Server;max-age=0, private, must-revalidate;None;US;CA;9/12/2002 0:00;2/05/2014 0:00;goodreads.com
B0_24486;20;6;iso-8859-1;Apache;None;21;US;FL;15/08/1995 4:00;17/06/2016 7:54;compost.org
B0_24487;40;8;UTF-8;nginx/1.4.6 (Ubuntu);None;None;US;CA;14/12/1995 5:00;6/12/2016 21:52;archive.org
B0_24488;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_24491;47;9;UTF-8;nginx/1.12.0;None;None;None;None;24/10/2005 0:00;30/10/2015 0:00;michaelspornanimation.com
B0_24492;79;12;ISO-8859-1;Server;None;1179;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_24493;70;12;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_24494;54;10;ISO-8859-1;Apache;None;13344;US;GA;6/06/1994 0:00;1/06/2016 0:00;earthlink.net
B0_24495;46;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;TX;4/12/2003 0:00;18/05/2015 0:00;healthhaven.com
B0_24496;76;15;ISO-8859-1;None;max-age=60;None;US;NJ;23/10/1994 0:00;1/11/2016 0:00;nj.com
B0_24498;37;9;ISO-8859-1;cloudflare-nginx;None;None;None;None;None;None;loc.gov
B0_24499;42;9;ISO-8859-1;Apache;None;207;None;None;8/11/2000 0:00;10/04/2017 0:00;w9wi.com
B0_24500;19;6;iso-8859-1;cloudflare-nginx;None;None;None;None;30/07/2011 0:00;21/07/2016 0:00;zquill.com
B0_24501;25;6;iso-8859-1;ATS/5.3.0;None;None;None;None;6/10/2009 0:00;7/09/2016 0:00;clairton1957.com
B0_24503;24;6;utf-8;Apache;public, max-age=0;5237;US;CA;24/12/2004 0:00;15/02/2015 0:00;andreacheng.com
B0_24504;46;9;utf-8;ATS;private;None;US;CA;22/11/2003 0:00;1/05/2014 0:00;flickr.com
B0_24505;62;13;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;11/05/2000 0:00;11/04/2016 0:00;lovetoeatandtravel.com
B0_24507;39;9;ISO-8859-1;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;AU;Queensland;22/03/2006 0:00;22/03/2017 0:00;famouswhy.com
