URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CACHE_CONTROL;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPROV;WHOIS_REGDATE;UPDATE_DATE;WHITIN_DOMAIN;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;UDP_PACKETS;TCP_URG_PACKETS;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;DURATION;AVG_LOCAL_PKT_RATE;AVG_REMOTE_PKT_RATE;APP_PACKETS;DNS_QUERY_TIMES;TIPO
B0_73;30;7;ISO-8859-1;APACHE;NA;NA;US;GA;29/05/1996 0:00;21/03/2017 0:00;AIRNAV.COM;48;3;6;3418;0;0;52;48;57377;3706;2751849;NA;NA;52;4;BENIGNA
B0_730;45;9;ISO-8859-1;NGINX;NA;NA;US;WA;20/07/1998 4:00;21/02/2017 3:57;ACCESSEXCELLENCE.ORG;8;0;2;805;0;0;12;11;1087;1099;19332088;NA;NA;12;4;BENIGNA
B0_731;41;10;UTF-8;NGINX;PUBLIC, MAX-AGE=549;NA;US;NY;18/10/1994 0:00;6/10/2016 0:00;NHL.COM;10;1;4;1198;0;0;16;16;2763;1616;NA;NA;NA;16;6;BENIGNA
B0_732;57;11;UTF-8;MICROSOFT-IIS;PRIVATE;23463;IT;RM;7/04/2006 16:53;8/04/2017 1:39;FILMITALIA.ORG;18;4;6;1965;0;0;22;21;7616;2249;19338474;NA;NA;22;4;BENIGNA
B0_733;44;9;ISO-8859-1;NA;NO-CACHE;6746;US;CALIFORNIA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;20;4;6;2097;0;0;24;23;9280;2381;19338474;NA;NA;24;4;BENIGNA
B0_734;68;14;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;NEVADA;13/11/2002 0:00;12/08/2015 0:00;VISITRENOTAHOE.COM;52;44;3;4703;0;0;56;57;69613;5033;19339331;NA;NA;56;4;BENIGNA
B0_735;77;13;UTF-8;NGINX;NA;63049;US;VA;29/04/1994 0:00;30/08/2013 0:00;USATODAY.COM;33;1;5;3244;0;0;43;40;24630;4114;19340237;NA;NA;43;10;BENIGNA
B0_736;46;7;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;6984;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;33;1;5;3244;0;0;43;41;24696;4114;19340237;NA;NA;43;10;BENIGNA
B0_737;38;9;UTF-8;NA;MAX-AGE=300;NA;NA;NA;NA;NA;TVNZ.CO.NZ;288;279;10;20749;0;0;294;431;1058608;21187;19351530;NA;NA;294;6;BENIGNA
B0_738;55;11;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;48;39;11;5137;1;0;55;61;67877;5597;NA;NA;NA;55;6;BENIGNA
B0_739;35;8;ISO-8859-1;APACHE;NA;1002;AT;AUSTRIA;1/06/2004 0:00;2/06/2016 0:00;123PEOPLE.COM;32;5;8;2965;0;0;36;39;37146;3279;19389293;NA;NA;36;4;BENIGNA
B0_74;45;9;WINDOWS-1252;FBS;NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;WA;7/04/2003 0:00;1/11/2013 0:00;CELLARTRACKER.COM;15;0;2;2730;0;0;19;23;9605;3046;NA;NA;NA;19;4;BENIGNA
B0_741;52;10;US-ASCII;NA;PUBLIC, MAX-AGE=0;257;US;WA;22/03/1999 0:00;15/07/2016 0:00;HEALTHGRADES.COM;29;25;1;4765;0;0;37;34;17280;5381;19392975;NA;NA;37;8;BENIGNA
B0_742;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;60;51;4;6503;1;0;69;66;58109;7095;19393915;NA;NA;69;8;BENIGNA
B0_743;62;11;UTF-8;APACHE;NA;2192;IN;MAHARASHTR;22/12/2003 0:00;4/03/2017 0:00;ALLPAGES.COM;32;8;11;2772;0;0;38;37;32655;3258;19414255;NA;NA;38;6;BENIGNA
B0_744;141;30;UTF-8;OPENRESTY;NO-STORE, NO-CACHE, MUST-REVALIDATE;NA;US;ARIZONA;28/03/2007 0:00;2/04/2016 0:00;AUDIKO.NET;14;2;6;1649;0;0;16;19;14395;1789;19417652;NA;NA;16;2;BENIGNA
B0_745;69;14;UTF-8;JETTY(9.0.Z-SNAPSHOT);NA;NA;US;NY;12/03/1999 0:00;16/11/2016 0:00;ABOUT.COM;31;2;8;2131;0;0;35;33;30035;2437;NA;NA;NA;35;4;BENIGNA
B0_746;34;8;ISO-8859-1;NGINX;NO-CACHE;996;US;CA;1/06/2005 0:00;9/09/2016 0:00;SQUIDOO.COM;7;0;2;716;0;0;11;10;1979;1030;19456240;NA;NA;11;4;BENIGNA
B0_747;46;9;UTF-8;APACHE;MAX-AGE=518400;10303;AU;NEW SOUTH WALES;8/01/2009 10:56;9/01/2017 10:11;THEFULLWIKI.ORG;197;0;3;13622;1;0;200;255;486769;13794;19456646;NA;NA;200;2;BENIGNA
B0_748;78;13;ISO-8859-1;MICROSOFT-IIS;NA;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;ABSOLUTEASTRONOMY.COM;62;0;3;4725;0;0;66;65;97272;5023;19459424;NA;NA;66;4;BENIGNA
B0_749;57;10;US-ASCII;MICROSOFT-HTTPAPI;NA;324;NA;NA;NA;NA;ISTHISYOUR.NAME;62;0;3;4725;0;0;66;65;97272;5023;19459424;NA;NA;66;4;BENIGNA
B0_75;57;11;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0, NO-CACHE;NA;US;CO;8/05/2003 0:00;5/05/2015 0:00;PHOTOBUCKET.COM;9;0;3;871;0;0;11;12;4257;1021;2755203;NA;NA;11;2;BENIGNA
B0_750;54;12;UTF-8;NA;MAX-AGE=86400, PUBLIC;1682;US;FL;6/11/1998 0:00;5/09/2014 0:00;DAVISCUP.COM;12;1;5;1404;0;0;16;17;1587;1700;19472649;NA;NA;16;4;BENIGNA
B0_751;77;14;UTF-8;ATS;PRIVATE,NO-CACHE,MUST-REVALIDATE;NA;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;25;20;3;3591;0;0;31;31;13757;4041;19482101;NA;NA;31;6;BENIGNA
B0_752;83;13;ISO-8859-1;NGINX;NA;162;US;MINNESOTA;5/11/1996 5:00;29/08/2016 20:58;PUBLICRADIO.ORG;24;3;7;2676;0;0;28;20;3594;3000;19632922;NA;NA;28;4;BENIGNA
B0_753;46;10;UTF-8;MW2165.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;38;26;12;4376;0;0;44;47;40918;4832;19641445;NA;NA;44;6;BENIGNA
B0_754;63;10;UTF-8;ATS;NO-STORE, NO-CACHE, MAX-AGE=0, PRIVATE;NA;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;29;10;7;4825;1;0;40;36;37575;5567;19650352;NA;NA;40;10;BENIGNA
B0_755;154;21;UTF-8;NA;MAX-AGE=135476;11104;US;UT;29/07/1998 4:00;17/03/2016 4:34;LDS.ORG;33;10;8;3764;0;0;41;23;7356;4412;19801289;NA;NA;41;8;BENIGNA
B0_756;80;11;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CA;8/09/2003 0:00;3/03/2017 0:00;SEDATIONDENTISTBOWLINGGREEN.COM;33;10;8;3764;0;0;41;23;7356;4412;19801289;NA;NA;41;8;BENIGNA
B0_757;63;14;ISO-8859-1;APACHE;NA;320;NA;NA;NA;NA;WVNET.EDU;188;25;9;14064;0;0;194;217;298694;14522;19805924;NA;NA;194;6;BENIGNA
B0_758;41;9;ISO-8859-1;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;AU;QUEENSLAND;22/03/2006 0:00;22/03/2017 0:00;FAMOUSWHY.COM;101;41;5;10813;1;0;110;101;142735;11423;19807960;NA;NA;110;8;BENIGNA
B0_759;43;7;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;20592;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;64;5;13;6081;1;0;69;71;63457;6463;19850448;NA;NA;69;4;BENIGNA
B0_76;65;12;ISO-8859-1;APACHE;NA;NA;US;DE;5/03/1998 0:00;29/02/2016 0:00;TRAVELPOD.COM;29;7;6;3999;0;0;37;37;17322;4619;2758209;NA;NA;37;8;BENIGNA
B0_760;34;7;ISO-8859-1;NGINX;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;1501;US;NEW YORK;22/12/1999 0:00;24/05/2012 0:00;HOCKEYFIGHTS.COM;23;3;11;2042;0;0;29;29;7939;2520;19867214;NA;NA;29;6;BENIGNA
B0_761;31;7;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;57;45;12;8136;0;0;69;64;25686;9020;20017767;NA;NA;69;12;BENIGNA
B0_763;101;19;UTF-8;APACHE;MAX-AGE=0;54473;US;FL;13/12/1993 5:00;2/07/2015 17:44;NPR.ORG;47;0;2;4104;0;0;51;84;131895;4380;20020031;NA;NA;51;4;BENIGNA
B0_765;40;7;UTF-8;GSE;PRIVATE, MAX-AGE=0;38119;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;38;1;3;2995;0;0;44;37;41717;3531;20224783;NA;NA;44;6;BENIGNA
B0_766;45;7;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;9194;US;NY;4/06/2009 0:00;4/05/2016 0:00;WORLDTENNISMAGAZINE.COM;9;0;5;1197;1;0;14;11;1532;1537;20225347;NA;NA;14;4;BENIGNA
B0_767;90;17;UTF-8;EBAY SERVER;PRIVATE;NA;US;CA;4/08/1995 0:00;26/01/2017 0:00;EBAY.COM;7;0;5;804;1;0;8;2;124;804;NA;NA;NA;8;0;BENIGNA
B0_768;89;20;UTF-8;EBAY SERVER;PRIVATE;NA;US;CA;4/08/1995 0:00;26/01/2017 0:00;EBAY.COM;25;0;8;2200;0;0;29;30;28829;2480;NA;NA;NA;29;4;BENIGNA
B0_77;82;18;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;53520;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;45;2;5;3565;0;0;49;49;58127;3903;2765681;NA;NA;49;4;BENIGNA
B0_770;60;12;UTF-8;CLOUDFLARE-NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;FL;13/06/1995 0:00;5/05/2015 0:00;CATHOLIC.COM;3;0;1;466;0;0;5;6;490;618;NA;NA;NA;5;2;BENIGNA
B0_771;63;11;ISO-8859-1;APACHE;NA;5858;NA;NA;NA;NA;HVCC.EDU;19;10;1;3181;0;0;25;25;16286;3605;20412153;NA;NA;25;6;BENIGNA
B0_772;101;15;UTF-8;APACHE;MAX-AGE=3, MUST-REVALIDATE, MAX-AGE=0;7503;CA;ON;14/12/2009 0:00;13/12/2016 0:00;UOPOLY.COM;4;2;2;276;0;0;4;5;416;276;NA;NA;NA;4;NA;BENIGNA
B0_776;58;9;ISO-8859-1;NGINX;NA;NA;US;ARIZONA;17/05/2001 0:00;15/04/2015 0:00;DARKLYRICS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_777;37;8;UTF-8;APACHE;MAX-AGE=0, NO-CACHE, NO-STORE;6944;US;ARIZONA;14/02/2000 0:00;14/02/2016 0:00;MP3RAID.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_779;59;12;ISO-8859-1;NGINX;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;1511;US;OHIO;8/01/2004 0:00;3/01/2017 0:00;MANTA.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_78;64;13;US-ASCII;MICROSOFT-IIS;NA;324;NO;ROGALAND;7/04/2006 10:47;19/04/2017 12:59;CHEAP-CREDIT-CARDS.ORG;16;1;5;1910;0;0;24;24;3124;2552;NA;NA;NA;24;8;BENIGNA
B0_780;51;9;UTF-8;NA;NA;15302;US;ARIZONA;4/05/2001 0:00;9/11/2016 0:00;COLLEGECONFIDENTIAL.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_781;25;6;UTF-8;APACHE;NA;195;GB;WEST MIDLANDS;16/07/2016 0:00;22/12/2016 0:00;HANDSOMEFURS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_782;43;10;UTF-8;RESIN;PRIVATE;NA;US;FL;20/04/1995 4:00;7/03/2013 19:26;PSR.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_783;33;6;ISO-8859-1;APACHE;NO-STORE;NA;US;CA;22/04/1997 0:00;22/02/2017 0:00;MYLIFE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_784;78;12;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_785;88;16;UTF-8;MICROSOFT-IIS;PUBLIC, MAX-AGE=180;9083;US;VA;29/04/1994 0:00;30/08/2013 0:00;USATODAY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_786;25;6;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CO;27/11/2016 19:09;1/02/2017 0:01;HOMEMADESOUP.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_787;51;11;ISO-8859-1;APACHE;NA;239;US;UT;16/05/1995 0:00;21/10/2016 0:00;ANCESTRY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_788;62;11;US-ASCII;MICROSOFT-IIS;NA;324;US;CALIFORNIA;26/09/2003 0:00;17/06/2016 0:00;WORDIQ.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_789;50;9;US-ASCII;MICROSOFT-IIS;NA;324;US;CALIFORNIA;26/09/2003 0:00;17/06/2016 0:00;WORDIQ.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_79;68;11;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;ARIZONA;26/01/2006 21:09;11/04/2017 23:16;WIKIMAPIA.ORG;48;0;3;4896;0;0;52;58;73318;5200;2775466;NA;NA;52;4;BENIGNA
B0_790;23;6;US-ASCII;MICROSOFT-HTTPAPI;NA;324;NA;NA;20/10/2005 0:00;30/09/2016 0:00;KIMCAMPBELL.CA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_791;57;11;ISO-8859-1;APACHE;NA;241;US;UT;16/05/1995 0:00;21/10/2016 0:00;ANCESTRY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_793;26;6;ISO-8859-1;NGINX;NA;NA;US;COLORADO;23/06/2010 0:00;23/04/2015 0:00;ASPENJEWELBOX.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_795;39;9;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_797;50;11;ISO-8859-1;MICROSOFT-IIS;NA;1208;US;WA;13/09/2000 0:00;29/08/2016 0:00;ABSOLUTEASTRONOMY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_798;45;10;UTF-8;ATS;MAX-AGE=600;6560;CA;ON;29/11/2000 0:00;21/10/2016 0:00;LOUMARCSIGNS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_799;54;11;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;9208;AU;NSW;29/09/2000 0:00;18/11/2014 0:00;LIQUIP.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_8;60;11;UTF-8;NGINX;NO-CACHE;NA;US;CALIFORNIA;24/09/2006 0:00;26/08/2015 0:00;SCRIBD.COM;14;9;2;2531;0;0;18;18;8177;2819;718203;NA;NA;18;4;BENIGNA
B0_80;76;12;US-ASCII;MICROSOFT-HTTPAPI;NA;324;NA;NA;2/10/2007 0:00;20/07/2014 0:00;CORPORATIONWIKI.COM;26;19;4;3635;0;0;32;30;23404;4125;2777606;NA;NA;32;6;BENIGNA
B0_800;48;10;UTF-8;NGINX;NA;NA;HK;CENTRAL;24/05/2015 0:00;22/04/2016 0:00;ANI4FREE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_802;59;11;ISO-8859-1;APACHE;NA;5290;US;FL;24/04/1999 0:00;23/02/2015 0:00;BASEBALL-ALMANAC.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_803;40;9;ISO-8859-1;CLOUDFLARE-NGINX;MAX-AGE=1, PUBLIC, MUST-REVALIDATE;NA;US;NJ;17/12/2007 0:00;15/12/2015 0:00;TOKYOHIVE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_804;73;17;UTF-8;MW2242.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_805;96;15;ISO-8859-1;VARNISH;NA;9;US;DC;27/01/2007 0:00;22/01/2017 0:00;BLOODYELBOW.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_806;83;17;UTF-8;APACHE-COYOTE;NO-CACHE;46886;NA;NA;16/09/2004 0:00;28/03/2016 0:00;ZILLOW.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_807;35;7;UTF-8;APACHE;MAX-AGE=181;16875;US;NY;13/12/1995 0:00;10/11/2016 0:00;DETROITLIONS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_808;82;12;ISO-8859-1;APACHE;NA;NA;US;FLORIDA;22/09/2000 0:00;2/09/2016 0:00;CABOTLODGEMILLSAPS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_809;36;8;ISO-8859-1;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;NA;NA;21/01/2008 0:00;17/04/2016 0:00;LAWYERSOLICITOR.CO.UK;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_81;76;13;US-ASCII;MICROSOFT-IIS;NA;324;NA;NA;14/12/2004 0:00;NA;WKDIALOGUE.CH;18;5;6;2032;0;0;24;19;2033;2464;NA;NA;NA;24;6;BENIGNA
B0_810;80;16;UTF-8;SERVER;NA;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_813;38;8;UTF-8;CLOUDFLARE-NGINX;PUBLIC, MAX-AGE=21600;NA;US;CA;21/07/1995 0:00;26/09/2016 0:00;WARNERBROS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_814;51;9;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_815;55;10;UTF-8;MICROSOFT-IIS;PRIVATE;20474;US;WI;2/12/1998 0:00;1/12/2016 0:00;MUSICNOTES.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_818;42;8;ISO-8859-1;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;NJ;24/06/2003 0:00;22/08/2016 0:00;FLIXSTER.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_819;96;19;UTF-8;NGINX;NA;NA;US;CALIFORNIA;24/09/2006 0:00;26/08/2015 0:00;SCRIBD.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_82;35;8;UTF-8;SERVER;NA;NA;US;WA;5/01/1996 0:00;5/05/2016 0:00;IMDB.COM;27;1;5;2771;0;0;31;33;36261;3051;NA;NA;NA;31;4;BENIGNA
B0_820;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_821;91;19;UTF-8;APACHE;NA;20;PH;METRO MANILA;24/03/2005 0:00;13/03/2017 0:00;ODDJACK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_822;46;10;UTF-8;NGINX;MAX-AGE=1;NA;PA;PANAMA;11/11/2007 0:00;18/12/2015 0:00;DUCKDUCKGO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_824;30;8;UTF-8;CLOUDFLARE-NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;CA;25/02/2004 0:00;16/01/2016 0:00;WOWCITY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_825;65;11;ISO-8859-1;APACHE;NA;245;US;UT;16/05/1995 0:00;21/10/2016 0:00;ANCESTRY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_826;92;16;UTF-8;NA;PRIVATE;38483;US;FL;1/02/1994 0:00;28/04/2016 0:00;LEGACY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_827;53;9;US-ASCII;MICROSOFT-HTTPAPI;NA;324;NA;NA;NA;NA;BETHELU.EDU;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_828;71;11;US-ASCII;MICROSOFT-IIS;NA;324;US;CA;17/11/2006 0:00;31/03/2016 0:00;DOCSTOC.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_829;41;10;UTF-8;APACHE-COYOTE;NA;9817;GB;LONDON;13/06/1997 0:00;5/11/2015 0:00;192.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_83;81;12;ISO-8859-1;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;4897;US;FLORIDA;20/08/2000 0:00;25/02/2017 0:00;FAMILYTREEGUIDE.COM;47;3;8;3718;0;0;51;47;44519;4064;2863707;NA;NA;51;4;BENIGNA
B0_830;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_832;44;9;UTF-8;MW2103.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_833;44;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;CA;ON;17/03/2000 0:00;17/01/2016 0:00;HOUSEOFNAMES.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_834;136;43;UTF-8;NA;PRIVATE;649263;NA;NA;14/12/1999 0:00;27/05/2016 0:00;PISTONHEADS.CO.UK;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_835;28;6;UTF-8;PEPYAKA;NO-CACHE;NA;US;NY;6/08/1998 0:00;7/11/2014 0:00;VILLAGEVANGUARD.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_836;48;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;IN;MAHARASHTRA;5/08/1999 0:00;10/02/2017 0:00;BIRLASUNLIFE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_837;51;8;ISO-8859-1;APACHE;NA;57;US;VA;9/09/2002 0:00;29/08/2014 0:00;DAILYSCRIPT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_838;49;10;ISO-8859-1;APACHE;NA;NA;AU;QUEENSLAND;22/03/2006 0:00;22/03/2017 0:00;FAMOUSWHY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_839;39;8;ISO-8859-1;SQUEEGIT;NA;NA;US;MA;29/09/1994 0:00;29/11/2016 0:00;TRIPOD.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_84;139;21;UTF-8;APACHE;PUBLIC, MAX-AGE=10;35170;NA;NA;NA;NA;RICE.EDU;47;3;8;3718;0;0;51;47;44519;4064;2863707;NA;NA;51;4;BENIGNA
B0_840;42;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CALIFORNIA;18/03/2016 0:00;14/03/2017 0:00;PRESSARCHIVE.NET;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_841;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_842;76;12;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;9672;US;ALABAMA;3/10/1997 0:00;31/12/2016 0:00;NCREGISTER.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_843;50;9;ISO-8859-1;NGINX;NA;1149;US;UTAH;6/10/1999 0:00;13/12/2008 0:00;SOMOSPRIMOS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_844;64;13;UTF-8;APPLICATION-SERVER;MAX-AGE=0, NO-CACHE, NO-STORE;32344;US;TX;30/03/1994 0:00;27/02/2017 0:00;HOTELS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
